阿達　　雅志,自由民主党,"選挙区・比例区／当選年／当選回数：
比例代表選出／平成26年、28年、令和4年／当選 3 回","令和7年4月17日現在
総務委員会
国家基本政策委員会
災害対策特別委員会","昭和３４年９月２７日京都市生まれ、福井県、大阪府で育つ。私立洛星中学・高校を経て、昭和５８年東京大学法学部卒業。同年住友商事株式会社入社。鉄道車輌の輸出営業、米国車輌工場勤務後、ニューヨーク大学ロー・スクールにて比較法修士（ＭＣＪ）、法学修士（ＬＬＭ）を取得。平成５年米国ニューヨーク州弁護士登録。その後同社法務部、北京駐在勤務後、平成１２年退職。衆議院議員佐藤信二氏秘書。平成１６年ポール・ワイス外国法事務弁護士事務所勤務。日本大学法科大学院非常勤講師、東京大学大学院情報学環特任研究員を歴任。平成２６年１２月繰上げ当選。平成２８年９月党外交部会長（２期連続）。平成３０年１０月国土交通大臣政務官兼内閣府大臣政務官、令和２年内閣総理大臣補佐官（経済・外交担当）○著書「世界パラダイム・シフト」「政治家になった父から１８歳の息子へ（わが家の主権者教育）」
（令和４年１１月３０日現在）"
高良　　鉄美,沖縄の風,"選挙区・比例区／当選年／当選回数：
選挙区（沖縄県）選出／令和元年／当選 1 回","令和7年4月17日現在
外交防衛委員会
政府開発援助等及び沖縄・北方問題に関する特別委員会
憲法審査会","１９５４年１月１５日沖縄県那覇市生まれ。那覇市立松川小学校、那覇市立真和志中学校、琉球政府立那覇高校、九州大学法学部を卒業。九州大学大学院博士課程単位取得満期退学。１９８８年琉球大学法文学部助教授、バージニア大学ロースクール客員研究員を経て、１９９５年琉球大学法文学部教授、２００４年琉球大学法科大学院教授、２００７年琉球大学法科大学院院長、２０１９年琉球大学名誉教授。オール沖縄会議顧問。２０１９年参議院議員選挙において沖縄県選挙区から初当選○現在外交防衛委員、沖縄の風幹事長○著書「沖縄から見た平和憲法―万人（うまんちゅ）が主役」ほか
（令和４年１１月３０日現在）"
滝沢　　　求,自由民主党,"選挙区・比例区／当選年／当選回数：
選挙区（青森県）選出／平成25年、令和元年／当選 2 回","令和7年4月17日現在
外交防衛委員会（長）
行政監視委員会
東日本大震災復興特別委員会","昭和３３年１０月１１日、青森県八戸市生まれ。八戸市立長者小学校、同長者中学校、青森県立八戸高等学校を経て、中央大学法学部入学。昭和５８年卒業。衆議院議員中曽根康弘秘書を経て、平成１０年、青森県議会議員に初当選。以降連続５期当選。県議会副議長。平成２５年７月、青森県選挙区より参議院議員に初当選、参議院環境委員会筆頭理事、自民党組織本部団体総局環境関係団体委員長、平成２８年８月外務大臣政務官、自民党環境・国土交通部会長代理、副幹事長、広報副本部長、環境部会長、環境温暖化対策調査会副会長○現在参議院環境委員長
（令和４年１１月３０日現在）"
滝波　　宏文,自由民主党,"選挙区・比例区／当選年／当選回数：
選挙区（福井県）選出／平成25年、令和元年／当選 2 回","令和7年4月17日現在
農林水産委員会
国家基本政策委員会
資源エネルギー・持続可能社会に関する調査会","昭和４６年１０月２０日福井県生まれ。福井県立大野高校・東京大学法学部卒。シカゴ大院修了、公共政策学修士（ＭＰＰ）。早稲田大院修了、博士（ＰｈＤ）。米国公認会計士。平成６年大蔵省入省。約２０年の中央省庁勤務の間、内閣参事官補佐や、財務省の主計局主査、人事企画室長、広報室長など歴任。スタンフォード大学客員研究員も務める。平成２４年末財務省退官、ふるさと福井に戻り、２５年参議院議員初当選。令和元年再選。経産大臣政務官、総務委／経産委／資源エネルギー調査会　筆頭理事、予算委理事、党　原子力規制特委幹事長、税制調査会幹事、青年局長代理、経産部会長代理、財金／環境／国交副部会長、参院党国対副委員長、政審副会長等歴任○現在拉致問題特委筆頭理事、党水産部会長、農林調査会幹事、与党新幹線ＰＴ委員、恐竜議連／障害児者情報コミュニケーション議連／「あなたの街にも国宝を」議連／最新型原子力リプレース議連　事務局長。信条は、勤勉・正直・感謝
（令和４年１１月３０日現在）"
竹内　　真二,公明党,"選挙区・比例区／当選年／当選回数：
比例代表選出／平成29年、令和4年／当選 2 回","令和7年4月17日現在
経済産業委員会
政府開発援助等及び沖縄・北方問題に関する特別委員会
国民生活・経済及び地方に関する調査会","昭和３９年３月１９日生まれ。東京都葛飾区出身。昭和６３年早稲田大学政治経済学部政治学科を卒業。同年公明新聞入社。社会部、関西支局、学芸部、論説部、政治部などに所属し、政治部時代は、国政の最前線で取材活動に従事した。党代表団の一員として、平成１６年、１９年、２５年に中国を、同２２年に韓国を訪問。同２５年政治部長に就任。同２７年編集局次長を務め、同２９年に退社。同年１０月１３日参議院議員に繰り上げ当選○党役職・組織委員会遊説局長、団体渉外委員会団体局次長、政務調査会文部科学部会副部会長、内閣部会副部会長、千葉県本部副代表他○現在参議院文教科学委員会委員、行政監視委員会委員、北朝鮮による拉致問題等に関する特別委員会理事、国民生活・経済及び地方に関する調査会理事
（令和４年１１月３０日現在）"
竹詰　　　仁,国民民主党・新緑風会,"選挙区・比例区／当選年／当選回数：
比例代表選出／令和4年／当選 1 回","令和7年4月17日現在
内閣委員会
決算委員会
東日本大震災復興特別委員会
資源エネルギー・持続可能社会に関する調査会（理）","昭和４４年２月６日、山形県東村山郡山辺町生まれ。平成３年３月、慶應義塾大学経済学部卒業。平成３年４月、東京電力株式会社入社、平成９年、本店企画部調査グループ主任を経て、平成１３年、東京電力労働組合本店総支部書記長となる。平成１５年、全国電力総連執行委員、平成１７年、外務省に出向し、在タイ日本大使館一等書記官就任。平成２０年、日本労働組合総連合（連合）生活福祉局次長・国際局長・経済政策局長、平成２７年、関東電力総連事務局長、翌２８年、東京電力労働組合中央書記長となる。令和元年、同組合中央執行委員長、関東電力総連会長、全国電力総連副会長を歴任。令和４年７月、参議院選挙で初当選
（令和４年１１月３０日現在）"
竹谷　とし子[菊地　とし子],公明党,"選挙区・比例区／当選年／当選回数：
選挙区（東京都）選出／平成22年、28年、令和4年／当選 3 回","令和7年4月17日現在
内閣委員会（理）
決算委員会
東日本大震災復興特別委員会（理）","１９６９年北海道標津町生まれ。創価大学卒。公認会計士。税理士、行政書士。監査法人、ＩＴ系コンサルティング会社執行役員を経て、１０年東京選挙区から初当選。女性国会議員唯一の公認会計士として特別会計の積立金見直しで年７００億円超の税のムダ削減や、国連のＳＤＧｓで言及された食品ロス・廃棄を削減し、あわせてフードバンクを支援するための「食品ロス削減推進法」成立を推進○財務大臣政務官、参院災害対策特別委員長、総務委員長、法務委員長等を歴任○現在復興副大臣、党女性局長、党都本部副代表、食品ロス削減及びフードバンク支援を推進する議員連盟事務局長
（令和４年１１月３０日現在）"
武見　　敬三,自由民主党,"選挙区・比例区／当選年／当選回数：
選挙区（東京都）選出／平成7年、13年、24年、25年、令和元年／当選 5 回","令和7年4月17日現在
環境委員会
懲罰委員会","１９５１年１１月５日東京都港区生まれ。７４年慶應義塾大学法学部政治学科卒業、７６年同大学法学研究科修士課程修了、法学修士取得。８０年東海大学政治経済学部政治学科助手、８７年助教授、９５年教授就任。同年参議院議員に初当選。現在５期目。８４年～８７年、テレビ朝日ＣＮＮデイウォッチ、モーニングショーのキャスターを務める。現在、自民党コロナ対策本部長代理、国際保健戦略特別委員長、日本国際交流センターシニアフェロー、長崎大学、身延山大学客員教授。外務政務次官、参議院外交防衛委員長、厚生労働副大臣を歴任。国連事務総長の下で国連保健従事者の雇用と経済成長に関するハイレベルパネル委員、国連制度改革委員会委員、同じく母子保健改善のための委員会委員、世界保健機関（ＷＨＯ）研究開発資金専門家委員会委員を務め、２０１９年ＷＨＯ親善大使に就任。２００７年から２００９年までハーバード大学公衆衛生大学院研究員
（令和４年１１月３０日現在）"
谷合　　正明,公明党,"選挙区・比例区／当選年／当選回数：
比例代表選出／平成16年、22年、28年、令和4年／当選 4 回","令和7年4月17日現在
法務委員会
国家基本政策委員会
憲法審査会（幹）","昭和４８年４月２７日、埼玉県新座市生まれ。岡山市在住。私立創価高校を経て、京都大学、同大学院修士課程修了（農林経済）。在学中に、スウェーデン・ウプサラ大学に交換留学○平成１１年ＯＤＡ開発コンサルタント会社、平成１２年より国際医療ＮＧＯのＡＭＤＡに勤務。公設国際貢献大学校の上席研究員、平成２０年～２１年経済産業大臣政務官、平成２２年～２３年参院消費者問題特別委員長、平成２６年～２８年参院総務委員長、平成２９年～３０年農林水産副大臣○現在参院法務委、倫理選挙特委各理事、国家基本政策委、政治倫理審査会各委員、公明党幹事長代理、参議院幹事長、広報委員長、中国方面本部長、岡山県本部代表○著書「境界線のない空の下」、「人道の国・日本を目指して―難民に寄り添い１７年」
（令和４年１１月３０日現在）"
柘植　　芳文,自由民主党,"選挙区・比例区／当選年／当選回数：
比例代表選出／平成25年、令和元年／当選 2 回","令和7年4月17日現在
厚生労働委員会（長）
決算委員会","昭和２０年１０月１１日岐阜県恵那市生まれ。昭和４７年愛知大学卒業。郵便局、郵政局に勤務し、平成２１年全国郵便局長会会長に就任。平成２４年全国郵便局長会顧問。平成２５年参議院議員に初当選し、同２７年自民党副幹事長、同２９年９月参議院環境委員長、同３０年５月参議院内閣委員長、令和元年９月自由民主党人事局長、同元年１０月参議院内閣委理事、参議院国際経済・外交に関する調査会理事、令和２年１０月自由民主党総務会副会長
（令和４年１１月３０日現在）"
辻元　　清美,立憲民主・社民・無所属,"選挙区・比例区／当選年／当選回数：
比例代表選出／令和4年／当選 1 回","令和7年4月17日現在
経済産業委員会
政治改革に関する特別委員会
憲法審査会（幹）","１９６０年４月２８日、奈良生まれ、大阪育ち。早稲田大学教育学部卒業。学生時代にＮＧＯを創設、世界６０か国と民間外交を進める。９６年、衆議院選挙にて初当選。ＮＰＯ法を議員立法で成立させ、被災者生活再建支援法、情報公開法、児童買春・ポルノ禁止法などの成立に尽力する。２００９年国土交通副大臣（運輸・交通・観光・危機管理担当）、１１年災害ボランティア担当の内閣総理大臣補佐官、１７年女性初の国対委員長（野党第１党）を歴任。衆議院議員７期務める。２２年、参議院選挙、全国比例代表で初当選○元立憲民主党副代表、党幹事長代行、衆議院予算委員会野党筆頭理事、国土交通委員、憲法審査会委員、平和安全法制特別委員など○主な著書『国対委員長』『デマとデモクラシー』『世代間連帯』『へこたれへん。』
（令和４年１１月３０日現在）"
鶴保　　庸介,自由民主党,"選挙区・比例区／当選年／当選回数：
選挙区（和歌山県）選出／平成10年、16年、22年、28年、令和4年／当選 5 回","令和7年4月17日現在
環境委員会
予算委員会（長）","昭和４２年２月５日大阪府生まれ、平成４年東京大学法学部卒業○衆議院議員秘書を経て、同８年、衆議院総選挙和歌山２区より立候補次点、同１０年７月、参議院選挙和歌山選挙区より最年少初当選、予算委員会理事等委員を歴任、同１４年、国土交通大臣政務官（２期連続）、参議院自由民主党国会対策副委員長、自由民主党水産部会長、同１８年８月、参議院厚生労働委員長、参議院国土交通委員会筆頭理事、自由民主党政務調査会副会長、同２２年１０月参議院決算委員長、同２３年１０月参議院議院運営委員長、同２４年１２月国土交通副大臣、同２６年９月参議院自由民主党政策審議会会長（２期連続）、内閣府特命担当大臣（沖縄及び北方対策）、参議院資源エネルギーに関する調査会長、参議院国際経済・外交に関する調査会長○現在地方創生及びデジタル社会の形成等に関する特別委員長、芸術議員連盟事務局長、捕鯨議員連盟幹事長代理
（令和４年１１月３０日現在）"
寺田　　　静,各派に属しない議員,"選挙区・比例区／当選年／当選回数：
選挙区（秋田県）選出／令和元年／当選 1 回","令和7年4月17日現在
農林水産委員会","昭和５０年３月２３日秋田県横手市生まれ。秋田県立横手城南高等学校中退、平成１０年３月早稲田大学人間科学部卒業。平成１０年東京大学生産技術研究所秘書として入所。フリースクール等にてボランティアを務める。平成１５年衆議院議員寺田学公設秘書。平成２１年衆議院議員川口博公設秘書。電気自動車普及協会の立ち上げに参加。平成２５年参議院議員寺田典城公設秘書。県内企業の海外事業や取引のサポートに携わる
（令和４年１１月３０日現在）"
天畠　　大輔,れいわ新選組,"選挙区・比例区／当選年／当選回数：
比例代表選出／令和4年／当選 1 回","令和7年4月17日現在
厚生労働委員会
東日本大震災復興特別委員会","１９８１年１２月２９日生まれ、広島県呉市出身。１４歳の時、医療ミスにより、四肢麻痺・視覚障がい・嚥下障がい・発話障がいを負い、重度の障がい者となり、車椅子生活となる。コミュニケーションは、「あ、か、さ、た、な話法」を用いる。２００８年、ルーテル学院大学総合人間学部社会福祉学科卒業。２０１９年、立命館大学大学院先端総合学術研究科先端総合学術専攻一貫制博士課程修了、博士号（学術）取得。２０２０年、一般社団法人わをん設立、代表理事就任。重度障がい当事者の支援活動に携わる。中央大学社会科学研究所客員研究員。立命館大学生存学研究所客員研究員。主な著書に『しゃべれない生き方とは何か』（生活書院）、『〈弱さ〉を〈強み〉に――突然複数の障がいをもった僕ができること』（岩波新書）、『声に出せない　あ・か・さ・た・な――世界にたった一つのコミュニケーション』（生活書院）など
（令和４年１１月３０日現在）"
堂故　　　茂,自由民主党,"選挙区・比例区／当選年／当選回数：
選挙区（富山県）選出／平成25年、令和元年／当選 2 回","令和7年4月17日現在
文教科学委員会（長）
国民生活・経済及び地方に関する調査会","昭和２７年８月７日富山県氷見市生まれ○富山県立高岡高校を経て、昭和５４年慶應義塾大学経済学部卒業○同年トナミ運輸株式会社入社、衆議院議員綿貫民輔秘書、平成３年富山県議会議員（２期７年）、平成１０年氷見市長（４期１５年）、観光カリスマ○平成２５年７月参議院議員に初当選、参議院総務・文教科学・農林水産各委員会理事、文部科学大臣政務官、自由民主党副幹事長、参議院農林水産委員長○現在参議院農林水産委員会筆頭理事、参議院自由民主党政策審議会副会長
（令和４年１１月３０日現在）"
堂込　麻紀子,国民民主党・新緑風会,"選挙区・比例区／当選年／当選回数：
選挙区（茨城県）選出／令和4年／当選 1 回","令和7年4月17日現在
財政金融委員会
資源エネルギー・持続可能社会に関する調査会","１９７５年９月１６日、茨城県阿見町生まれ。茨城県立土浦第二高等学校、流通経済大学社会学部社会学科卒業○１９９８年４月ジャスコ株式会社（現イオンリテール株式会社）入社、茨城県内及び関東近郊の各店舗に勤務。２００７年１０月よりイオンリテール労働組合、２０１２年１０月よりイオンリテールワーカーズユニオン中央執行委員、海外グループ（カンボジア・中国等）、本部専門局スタッフ、地域議長を歴任。２０２１年１０月より連合茨城執行委員・女性委員会委員、ＵＡゼンセン茨城県支部運営評議員、イオンリテールワーカーズユニオン中央執行副委員長
（令和４年１１月３０日現在）"
徳永　　エリ[鈴木　　エリ],立憲民主・社民・無所属,"選挙区・比例区／当選年／当選回数：
選挙区（北海道）選出／平成22年、28年、令和4年／当選 3 回","令和7年4月17日現在
農林水産委員会
予算委員会（理）
政府開発援助等及び沖縄・北方問題に関する特別委員会","昭和３７年１月１日、北海道札幌市生まれ。藤女子高等学校、法政大学法学部法律学科中退。在学中より在京キー局において日航機墜落事故、グリコ・森永事件等の事件リポーターとして活躍。また、北海道に活動の拠点を移し、特に女性と子どもを取り巻く課題を中心に、常に現場の最前線で取材し、問題提起を続ける。参議院初当選後は、一貫して農林水産業の振興を中心に、地域の環境問題にも踏み込んだ活動を展開している。東日本大震災発生後は復興支援に助力し、原発避難者の問題や原子力政策のあり方に発言を続ける。農政においては、「農業者戸別所得補償法案」作成に中心メンバーとして携わり、ＴＰＰなどの国際貿易交渉対策についても多くの問題提起を行っている。また、ひとり親家庭の母親として、関連する課題に発言を続ける○現在党常任幹事会議長、党北海道副代表、農林水産委員会理事、国家基本政策委員会、東日本大震災復興特別委員会所属○参議院議員３期
（令和４年１１月３０日現在）"
友納　　理緒[土肥　　理緒],自由民主党,"選挙区・比例区／当選年／当選回数：
比例代表選出／令和4年／当選 1 回","令和7年4月17日現在
内閣委員会
地方創生及びデジタル社会の形成等に関する特別委員会
国民生活・経済及び地方に関する調査会","昭和５５年１１月１８日東京都世田谷区生まれ。看護師・保健師・弁護士。大伯父は元千葉県知事・衆議院議員の友納武人。雙葉高等学校卒。東京医科歯科大学医学部保健衛生学科卒。東京医科歯科大学大学院保健衛生学研究科博士前期課程修了（修士）。早稲田大学大学院法務研究科修了（法務博士）。都内医療機関に看護師として勤務。平成２３年弁護士登録。都内法律事務所にて勤務後、土肥法律事務所を開所。国会議員政策担当秘書。公益社団法人日本看護協会参与、公益財団法人日本尊厳死協会理事○主要著書「裁判例から学ぶ看護ケアと看護記録」（単著）医歯薬出版、令和４年。「医行為と医事法」（共著、「第６章在宅医療・訪問看護と医行為」）信山社、令和４年
（令和５年８月２５日現在）"
豊田　　俊郎,自由民主党,"選挙区・比例区／当選年／当選回数：
選挙区（千葉県）選出／平成25年、令和元年／当選 2 回","令和7年4月17日現在
国土交通委員会
決算委員会
政治改革に関する特別委員会（長）","昭和２７年８月２１日千葉県八千代市生まれ。昭和４７年中央工学校卒業。昭和４９年豊田俊郎土地家屋調査士事務所設立。平成１１年千葉県議会議員に初当選。平成１５年千葉県八千代市長に初当選、以降連続３期当選。平成２５年７月第２３回参議院議員通常選挙千葉県選挙区から立候補し初当選○国土交通委員会筆頭理事、憲法審査会幹事、内閣府大臣政務官、党憲法改正推進本部事務局次長、法務・国土交通副部会長、財政金融委員長○現在国土交通副大臣、国土交通委員、国家基本政策委員、東日本大震災復興特別委員、ＰＦＩ推進特命委員会事務局次長、宇宙・海洋開発特別委員会幹事、所有者不明土地等に関する特命委員会事務局長代理、所有者不明土地問題に関する議員懇談会事務局長
（令和４年１１月３０日現在）"
ながえ　孝子[永江　　孝子],各派に属しない議員,"選挙区・比例区／当選年／当選回数：
選挙区（愛媛県）選出／令和元年／当選 1 回","令和7年4月17日現在
環境委員会","１９６０年６月１５日愛媛県松山市に生まれ、神戸大学法学部卒業、元民放アナウンサー○あなたが、ながえ孝子です。と県内全ての市町に個人後援会を創り、政党・団体の公認推薦を一切受けない、「完全無所属」で草の根選挙を展開。コーヒーとサラダを愛し、事務所では　愛猫ヴィヴィと遊ぶ時間を削りながら、電話やメールのお返事を夜遅くまで、あなたのお声を聞く毎日。元々地元テレビ局の日曜お昼の地域再発見番組「もぎたてテレビ」で愛媛県内をくまなく歩いた１８年間。地域にこそ資源があると確信し２００９年の総選挙で衆議院議員として議席を預かり、返済不要の奨学金制度創設に尽力するも、東日本大震災の復興予算の関係で、志半ばで議席を失った経緯もあるが、地域の声をいつも励みに、地域を歩く
（令和４年１１月３０日現在）"
中条　きよし[下村　　　清],日本維新の会,"選挙区・比例区／当選年／当選回数：
比例代表選出／令和4年／当選 1 回","令和7年4月17日現在
文教科学委員会
北朝鮮による拉致問題等に関する特別委員会
国民生活・経済及び地方に関する調査会（理）","１９４６年３月４日生まれ。岐阜県出身○岐阜東高等学校中退○１９６８年歌手デビュー。１９７４年代表曲「うそ」が１５０万枚を超える大ヒット。１９８１年新・必殺仕事人「三味線屋勇次」としてレギュラー出演○現在歌手・俳優、参議院議員
（令和４年１１月３０日現在）"
中曽根　弘文,自由民主党,"選挙区・比例区／当選年／当選回数：
選挙区（群馬県）選出／昭和61年、平成4年、10年、16年、22年、28年、令和4年／当選 7 回","令和7年4月17日現在
国土交通委員会
憲法審査会（長）","昭和２０年１１月２８日群馬県高崎市生まれ、慶應義塾高等学校を経て、同４３年慶應義塾大学卒業、同年４月旭化成工業（株）入社、同５８年内閣総理大臣秘書・自民党総裁秘書（兼務）○昭和６１年参議院議員に当選、通産政務次官、商工委員長、議院運営委員長、参議院自民党政策審議会長、国鉄・国有林野特別委員長、政治倫理審査会会長、文部大臣、科学技術庁長官、内閣総理大臣補佐官、裁判官弾劾裁判所裁判長、予算委員長、教育基本法に関する特別委員長、懲罰委員長、外務大臣、参議院自民党議員会長、党党紀委員長、拉致特委員長、情報監視審査会会長、憲法審査会会長○日米国会議員連盟会長、日墨友好議連会長、参議院日本ポーランド友好議連会長、参議院ＡＳＥＡＮ議員交流推進議連会長、幼児教育議連会長、障害者スポーツ・パラリンピック議連会長、日韓協力委員会会長代行、日本陸上競技連盟評議員会議長、日本武道館理事
（令和４年１１月３０日現在）"
中田　　　宏,自由民主党,"選挙区・比例区／当選年／当選回数：
比例代表選出／令和4年／当選 1 回","令和7年4月17日現在
環境委員会
国家基本政策委員会
憲法審査会","昭和３９年９月２０日生まれ。平成元年に青山学院大学経済学部経済学科を卒業し、松下政経塾に入塾（第１０期生）。平成４年に日本新党の結党に参加し、平成５年の第４０回衆議院議員総選挙に旧神奈川１区から立候補し、初当選を果たす。平成８年の第４１回衆議院議員総選挙で再選。平成１２年の第４２回衆議院議員総選挙で三選。平成１４年の横浜市長選挙に無所属で立候補し、財政改革を訴え、初当選を果たす。平成１８年に再選。平成２４年の第４６回衆議院議員総選挙で四選を果たす。令和元年の第２５回参議院議員通常選挙比例区に自由民主党から立候補し落選したが、令和４年４月に繰上げ当選する○主な著書は「なせば成る」「改革者の真贋」「外食力」「政治家の殺し方」○現在参議院経済産業委員会理事、予算委員会委員、消費者問題に関する特別委員会理事、政治倫理の確立及び選挙制度に関する特別委員会委員
（令和４年１１月３０日現在）"
中西　　祐介,自由民主党,"選挙区・比例区／当選年／当選回数：
選挙区（徳島県・高知県）選出／平成22年、28年、令和4年／当選 3 回","令和7年4月17日現在
総務委員会
予算委員会（理）
憲法審査会（幹）","昭和５４年７月１２日徳島県阿南市生まれ。平成１４年慶應義塾大学法学部政治学科卒業。平成１５年株式会社ＵＦＪ銀行に入行。平成１９年同行を退職後、財団法人松下政経塾に入塾。平成２２年３月卒塾。同年７月徳島県選挙区より参議院議員に初当選。平成２５年参議院自由民主党政策審議会副会長。平成２６年参議院自由民主党副幹事長、自由民主党青年局局長代理。平成２７年第三次安倍改造内閣財務大臣政務官。平成２８年７月徳島県及び高知県参議院合同選挙区２期目当選、自由民主党政務調査会水産部会部会長。平成３０年参議院憲法審査会幹事、令和元年参議院財政金融委員長。令和２年参議院自由民主党国会対策委員会筆頭副委員長。令和３年第１次、第２次岸田改造内閣総務副大臣。令和４年７月徳島県及び高知県参議院合同選挙区３期目当選、自由民主党政務調査会副会長
（令和４年１１月３０日現在）"
永井　　　学,自由民主党,"選挙区・比例区／当選年／当選回数：
選挙区（山梨県）選出／令和4年／当選 1 回","令和7年4月17日現在
外交防衛委員会
予算委員会（理）
政治改革に関する特別委員会（理）
外交・安全保障に関する調査会","昭和４９年５月７日生まれ。山梨大学教育学部附属小・中学校、山梨県立甲府西高等学校、國學院大学法学部法律学科卒業。株式会社エフエム富士（県政記者・番組制作）、衆議院議員横内正明事務所（公設・私設秘書）○平成２３年山梨県議会議員に当選（３期）。県監査委員、総務委員長、農政産業観光委員長、決算委員長を歴任。また特別委員長として「やまなし子ども子育て支援条例」、「やまなし子ども条例」を議員提案で成立させる○平成２４年から自民党山梨県連青年局長を８年務め、その後広報委員長などを歴任○令和４年７月第２６回参議院議員選挙にて初当選
（令和４年１１月３０日現在）"
長浜　　博行,各派に属しない議員,"選挙区・比例区／当選年／当選回数：
選挙区（千葉県）選出／平成19年、25年、令和元年／当選 3 回","令和7年4月17日現在
副議長
法務委員会","１９５８年１０月２０日東京都生まれ、芝学園（芝中学校・芝高等学校）を経て早稲田大学政治経済学部卒業（在学中は応援部所属）。松下政経塾第２期生。細川護熙参議院議員（元首相）公設第一秘書。１９９３年第４０回総選挙で衆議院議員初当選。民主党千葉県総支部連合会（千葉県連）代表等を歴任。２００７年第２１回参議院選挙で初当選。２００９年鳩山内閣で厚生労働副大臣に就任、２０１０年菅内閣で厚生労働副大臣に再任、２０１１年野田内閣で内閣官房副長官に就任、２０１２年環境大臣・原発事故の収束及び再発防止担当大臣・内閣府特命担当大臣、２０１３年第２３回参議院選挙で再選、国家基本政策委員長、国土交通委員長を歴任。２０１９年第２５回参議院選挙で再選。立憲民主党参議院議員会長、環境委員長に就任○現在参議院副議長○衆議院議員当選４回
（令和４年１１月３０日現在）"
長峯　　　誠,自由民主党,"選挙区・比例区／当選年／当選回数：
選挙区（宮崎県）選出／平成25年、令和元年／当選 2 回","令和7年4月17日現在
経済産業委員会（理）
行政監視委員会
国民生活・経済及び地方に関する調査会（理）","昭和４４年８月２日宮崎県都城市生まれ。早稲田大学政経学部卒。早大雄弁会幹事長。参議院議員秘書を経て、平成９年宮崎県議会議員初当選。連続３期。農林水産常任委員長など歴任。平成１６年に当時全国最年少３５歳で都城市長初当選。連続３期。宮崎県市長会副会長など歴任。平成２２年口蹄疫、平成２３年新燃岳噴火に対処し被害を最小限に食い止めた。平成２５年７月第２３回参議院議員通常選挙初当選。財務大臣政務官、参議院外交防衛委員長、自民党水産部会長、自民党総合農林政策調査会副会長、地方制度調査会委員、参議院自民党副幹事長、国会対策副委員長、財政金融委員会筆頭理事、行政監視委員会筆頭理事など歴任。令和元年７月第２５回参議院議員通常選挙再選○現在経済産業大臣政務官兼内閣府大臣政務官、経済産業委員会委員、政治倫理の確立及び選挙制度に関する特別委員会委員、防災士
（令和４年１１月３０日現在）"
仁比　　聡平,日本共産党,"選挙区・比例区／当選年／当選回数：
比例代表選出／平成16年、25年、令和4年／当選 3 回","令和7年4月17日現在
法務委員会
決算委員会
災害対策特別委員会
政府開発援助等及び沖縄・北方問題に関する特別委員会
憲法審査会","１９６３年１０月１６日北九州市戸畑区生。福岡県立小倉高校、京都大学法学部卒○１９９４年４月福岡県弁護士会登録、北九州第一法律事務所。民事、刑事、労働、環境、子どもの権利、高金利、情報公開、憲法運動など奔走。市民オンブズマン・北九州初代事務局長○２０００年総選挙、０１年参院選、０３年総選挙に挑戦、０４年７月参院選で初当選。１０年惜敗、１３年議席回復。１９年惜敗、２２年議席回復○予算、決算、法務、国土交通、災害対策、憲法、安全保障に関わる特別委員会など歴任○「目の前の被害者の後ろには同じように苦しむ１０００人の人たちがいる」「被害ある限り絶対にあきらめない」。主な活動地域―九州・沖縄・中国・四国○現在党参議院国対副委員長、議院運営委員会理事、法務、災害特、憲法審査会委員。党中央委員
（令和４年１１月３０日現在）"
新妻　　秀規,公明党,"選挙区・比例区／当選年／当選回数：
比例代表選出／平成25年、令和元年／当選 2 回","令和7年4月17日現在
厚生労働委員会
決算委員会
東日本大震災復興特別委員会
資源エネルギー・持続可能社会に関する調査会（理）","１９７０年７月２２日埼玉県越谷市生まれ。越谷市立鷺後小学校、麻布中学校・高等学校を経て、１９９５年東京大学大学院工学系研究科修士課程修了（航空宇宙工学専攻）。在学中はラグビー部で活躍○１９９５年川崎重工業株式会社に入社、航空宇宙事業本部に配属され、二度の米国赴任を経験。計５年間の駐在中、ボーイング社にて民間輸送機「ボーイング７８７」の開発等に携わる。「技術士」（航空・宇宙部門、総合監理部門）及び「防災士」の資格を取得○元文部科学大臣政務官兼内閣府大臣政務官兼復興大臣政務官、元復興副大臣○公明党国土交通部会長代理、文部科学部会長代理、経済産業部会長代理、宇宙の開発・利用委員会事務局長を歴任○現在参議院環境委員会委員、行政監視委員会理事、復興特委員、資源エネ調委員、与党技術士議員連盟事務局長、公明党国際局次長、同文化芸術局次長、同環境部会長代理、同中部方面本部副幹事長、同愛知県本部副代表
（令和４年１１月３０日現在）"
西田　　昌司,自由民主党,"選挙区・比例区／当選年／当選回数：
選挙区（京都府）選出／平成19年、25年、令和元年／当選 3 回","令和7年4月17日現在
財政金融委員会（理）
決算委員会","昭和３３年９月１９日京都市に生まれ、市立塔南高校を経て、同５６年３月滋賀大学経済学部卒業。同年９月森金次郎税理士事務所勤務、同５９年１２月税理士試験合格、同６２年４月西田昌司税理士事務所開設○平成２年４月３１歳で京都府議会議員に当選、５期を務める。その間自由民主党京都府議会議員団代表幹事・同全国青年議員連盟会長○平成１９年第２１回参議院京都選挙区にて当選○議院運営委員会庶務小委員長・予算委員会理事・原子力、地方・消費者問題各特別委員長・財政金融、厚生労働、法務委員会、決算委員会各筆頭理事○参議院自由民主党政策審議会長代理・党国会対策委員長代行・党税制調査会幹事・京都府支部連合会会長○著書に「政論（Ⅰ）（Ⅱ）―保守の原点を問う―」、共著「保守誕生―日本を陥没から救え―」、「総理への直言」、「財務省からアベノミクスを救う」
（令和４年１１月３０日現在）"
